state,fipsStateCode,region,incidentId,Fire,Flood,Severe Storm,Straight-Line Winds,Winter Storm,Hurricane,Tornado,Tropical Storm,Mud/Landslide,Snowstorm,Coastal Storm,Severe Ice Storm,Typhoon,Freezing,Drought,Fishing Losses,Other,Dam/Levee Break,Tropical Depression,year,month,day
CA,6,9,2024072201,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,7,21
CA,6,9,2024070501,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,7,4
CA,6,9,2024070301,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,7,2
KY,21,4,2016072904,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,7,2
MT,30,8,2019041701,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,3,20
OK,40,6,2015050803,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,5,5
IL,17,5,2013111701,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2013,11,17
MS,28,4,2013021001,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,2,10
RI,44,1,2012102505,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,10,26
RI,44,1,2021081902,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,8,20
LA,22,6,2020091301,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,9,13
GA,13,4,2024072801,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2024,8,4
NC,37,4,2024092301,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2024,9,25
MO,29,7,2020051301,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,5,3
KS,20,7,2018102601,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,10,4
OR,41,10,2018062201,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,6,21
OK,40,6,2024110301,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2024,11,2
SC,45,4,2024111401,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,11,6
MO,29,7,2024111301,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2024,11,3
KY,21,4,2024092301,0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,2024,9,27
SD,46,8,2024082001,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,7,13
NE,31,7,2024082901,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2024,7,31
NC,37,4,2024100401,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2024,9,16
SC,45,4,2024092301,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,2024,9,25
VT,50,1,2024080101,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2024,7,29
NY,36,2,2024072801,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,2024,8,8
KS,20,7,2024080602,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2024,6,26
NE,31,7,2024090501,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2024,6,19
CT,9,1,2024081901,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2024,8,18
IL,17,5,2024072503,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2024,7,13
NY,36,2,2024072801,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2024,8,8
LA,22,6,2024090902,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2024,9,9
VT,50,1,2024062701,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,8,22
NY,36,2,2024071902,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2024,7,10
NH,33,1,2024071002,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,7,10
KS,20,7,2024070201,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2024,5,19
VT,50,1,2024071002,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2024,7,9
NM,35,6,2024080603,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,6,20
NE,31,7,2024061303,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2024,5,20
SD,46,8,2024062501,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,6,16
KY,21,4,2024052701,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2024,5,21
MO,29,7,2024053001,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2024,5,19
MT,30,8,2024052802,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,5,6
KS,20,7,2024052803,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2024,4,25
NH,33,1,2024040401,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,4,3
MN,27,5,2024062801,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,6,16
IA,19,7,2024062201,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2024,6,16
FL,12,4,2024051201,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2024,5,10
TN,47,4,2024051201,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2024,5,8
OK,40,6,2024052402,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2024,5,19
MS,28,4,2024051201,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2024,4,8
ID,16,10,2024050301,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2024,4,14
AR,5,6,2024052402,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2024,5,24
WV,54,3,2024050201,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2024,4,11
IA,19,7,2024052102,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2024,5,20
WV,54,3,2024041201,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2024,4,2
KY,21,4,2024040301,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2024,4,2
MA,25,1,2023091401,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,9,11
OK,40,6,2024042701,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2024,4,25
CA,6,9,2024013101,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,1,31
NH,33,1,2024010901,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,1,9
CA,6,9,2024013101,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2024,1,31
RI,44,1,2023121901,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,12,17
ME,23,1,2024010901,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,1,9
VT,50,1,2023121901,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,12,18
NH,33,1,2023121901,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,12,17
CA,6,9,2024020801,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,1,21
MI,26,5,2023091201,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2023,8,24
WV,54,3,2023091301,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2023,8,28
NY,36,2,2023111002,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,9,28
ME,23,1,2023121901,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,12,17
RI,44,1,2023101201,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2023,9,10
TN,47,4,2023121001,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2023,12,9
CA,6,9,2023081703,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,2023,8,19
IL,17,5,2023100601,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2023,9,17
AR,5,6,2023082201,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2023,6,25
KS,20,7,2023081102,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2023,7,14
CA,6,9,2023081703,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2023,8,19
VT,50,1,2023082301,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,8,3
CA,6,9,2023081703,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,2023,8,19
TN,47,4,2023081801,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2023,8,7
MO,29,7,2023081101,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2023,7,29
NH,33,1,2023072402,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,7,9
GA,13,4,2023082403,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2023,8,30
ME,23,1,2023072403,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,6,26
ME,23,1,2023071701,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,6,29
FL,12,4,2023082403,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2023,8,27
OR,41,10,2023071703,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2023,6,11
CO,8,8,2023072701,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2023,6,8
IL,17,5,2023072001,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,6,29
MS,28,4,2023061401,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2023,6,14
NY,36,2,2023071401,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,7,9
MN,27,5,2023051001,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,4,11
OK,40,6,2023061402,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2023,6,14
VT,50,1,2023071001,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,7,7
CA,6,9,2023042502,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,3,11
CA,6,9,2023042501,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,2,23
TN,47,4,2023022801,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2023,3,1
KY,21,4,2023030102,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2023,2,15
AL,1,4,2023032302,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2023,3,24
FL,12,4,2023041601,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2023,4,12
NV,32,9,2023031201,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2023,3,8
IN,18,5,2023041003,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2023,3,31
AZ,4,9,2023032303,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2023,1,14
KY,21,4,2023022801,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2023,3,3
TN,47,4,2023033001,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2023,3,31
CA,6,9,2023030901,0,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2023,2,21
AR,5,6,2023033002,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2023,3,31
MS,28,4,2023032302,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2023,3,24
NH,33,1,2022122102,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,12,22
TN,47,4,2023011701,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2022,12,22
GA,13,4,2023011301,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2023,1,12
AL,1,4,2023011301,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2023,1,12
CA,6,9,2023010401,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2022,12,27
WA,53,10,2022120601,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2022,11,3
WV,54,3,2022081601,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2022,8,14
WV,54,3,2022082401,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2022,7,12
NM,35,6,2022050302,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2022,4,5
TN,47,4,2024092301,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2024,9,26
SC,45,4,2024092301,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,2024,9,25
AL,1,4,2024092301,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2024,9,22
NC,37,4,2024092301,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,2024,9,25
LA,22,6,2024090902,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2024,9,10
NY,36,2,2024082401,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,8,18
CT,9,1,2024081901,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2024,8,18
FL,12,4,2024072801,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,2024,8,1
CT,9,1,2024011201,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,1,10
CA,6,9,2023030901,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2023,3,9
CA,6,9,2023010401,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2023,1,8
NY,36,2,2022122601,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2022,12,23
